goodsId,name,publisher,price,productType,detailUrl,gameOs,cid,pid,systemCid,sceneId,totalFiveStarGenerals,sTactics,seasonStartDays,experiencedSeasons,specialOrangeEquipment,recruitmentCurrent,recruitmentTarget,transferStatus,wantedCount,publishedAgo,detailScrapeStatus,detailError,detailHeroCount,detailUniqueHeroCount,importantHeroMatchedCount,sp曹操,sp貂蝉,sp卢植,sp关羽,sp法正,马岱,刘备,sp马超,sp皇甫嵩,许攸,sp荀彧,sp郭嘉,贾诩,荀攸,孙尚香,孙权,凌统,周泰,sp周瑜,陆逊,sp吕蒙,sp诸葛亮,关兴,张苞,诸葛亮,sp袁绍,沮授,sp朱儁,庞统,姜维,关羽,关银屏,张飞,sp黄月英,司马懿,曹操,满宠,张角,左慈,于吉,张辽,郭嘉,王元姬,诸葛恪
1762667271430518,低价大甩卖值购,九游帐号,98,成品号,https://www.jiaoyimao.com/jg1009207/1762667271430518.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,981,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732756390980331,有哪位大佬需要吗,九游帐号,78,成品号,https://www.jiaoyimao.com/jg1009207/1732756390980331.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781058265305748,5000区满三幻，韬晦，卡池厚,九游帐号,31888,成品号,https://www.jiaoyimao.com/jg1009207/1781058265305748.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,888122,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743728245361488,新赛季，没时间玩，可以上手,华为帐号,180,成品号,https://www.jiaoyimao.com/jg1009207/1743728245361488.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,1802,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751868725336569,高红动态吴骑,华为帐号,330,成品号,https://www.jiaoyimao.com/jg1009207/1751868725336569.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,3303,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764090498641000,满红多，队伍多,九游帐号,1299,成品号,https://www.jiaoyimao.com/jg1009207/1764090498641000.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,29914,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774711082253969,A8周瑜司马张辽庞统黑马求贤在,小米帐号,2168,成品号,https://www.jiaoyimao.com/jg1009207/1774711082253969.html?isGray=true,安卓,1844419,1844418,1568703583234194,750,,,,,,,,,16811,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781305841575035,满红法官，法正智力630,九游帐号,6999,成品号,https://www.jiaoyimao.com/jg1009207/1781305841575035.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,99930,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780986107113783,四营造全满带韬晦,华为帐号,13600,成品号,https://www.jiaoyimao.com/jg1009207/1780986107113783.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,60032,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780534247790383,家里有急事诚心出,九游帐号,1200,成品号,https://www.jiaoyimao.com/jg1009207/1780534247790383.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,2003,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719840095101308,原4187服，铺路号,九游帐号,96,成品号,https://www.jiaoyimao.com/jg1009207/1719840095101308.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771322821276145,太尉盾大嘟嘟群弓三势吕,九游帐号,125,成品号,https://www.jiaoyimao.com/jg1009207/1771322821276145.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,1253,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717139948607587,三国志战略版退游号,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1717139948607587.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770731743677133,全典皇马 全典法官,九游帐号,2598,成品号,https://www.jiaoyimao.com/jg1009207/1770731743677133.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,59874,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781140614561670,三幻神全网最低,九游帐号,11300,成品号,https://www.jiaoyimao.com/jg1009207/1781140614561670.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,30011,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781357375173112,三幻神底子好 装备好,九游帐号,5888,成品号,https://www.jiaoyimao.com/jg1009207/1781357375173112.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,8888,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778625898776006,皇马核弹三仙群弓,九游帐号,977,成品号,https://www.jiaoyimao.com/jg1009207/1778625898776006.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,97724,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781351193496159,满红荀彧富贵高红北伐带月卡,九游帐号,355,成品号,https://www.jiaoyimao.com/jg1009207/1781351193496159.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,3553,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779158846308436,大跨微红典藏动态,九游帐号,1999,成品号,https://www.jiaoyimao.com/jg1009207/1779158846308436.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,99917,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778792337662010,不玩了可以看明细,小米帐号,248,成品号,https://www.jiaoyimao.com/jg1009207/1778792337662010.html?isGray=true,安卓,1844419,1844418,1568703583234194,750,,,,,,,,,24810,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778085198760567,挂着随意出,华为帐号,450,成品号,https://www.jiaoyimao.com/jg1009207/1778085198760567.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,4501,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778385615664573,同一个账号2个角色一起卖,华为帐号,300,成品号,https://www.jiaoyimao.com/jg1009207/1778385615664573.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,3001,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778210144957949,同一价格性价比最高,华为帐号,2222,成品号,https://www.jiaoyimao.com/jg1009207/1778210144957949.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716017687163684,退游随缘出,九游帐号,68,成品号,https://www.jiaoyimao.com/jg1009207/1716017687163684.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697376048888723,自己看可以就拍下,九游帐号,126,成品号,https://www.jiaoyimao.com/jg1009207/1697376048888723.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735435443583050,弃坑，超值，甩了,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1735435443583050.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733043781601139,充值数千便宜甩,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1733043781601139.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,1461,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769934826863747,满红法官高红皇马议价出,华为帐号,6500,成品号,https://www.jiaoyimao.com/jg1009207/1769934826863747.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,5008,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777050489189188,4.4万珠满红幻神底万能卡,九游帐号,1299,成品号,https://www.jiaoyimao.com/jg1009207/1777050489189188.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,29921,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778289406272592,2w金珠法官号,九游帐号,1400,成品号,https://www.jiaoyimao.com/jg1009207/1778289406272592.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,40010,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781635701344010,4万金，幻神底子号多队伍重塑卡,九游帐号,1999,成品号,https://www.jiaoyimao.com/jg1009207/1781635701344010.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,99911小时前发布,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781622900320769,三幻神铺路号,九游帐号,1800,成品号,https://www.jiaoyimao.com/jg1009207/1781622900320769.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,80015小时前发布,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780534092062285,典藏高满三幻神藏器等技能特级全,华为帐号,12500,成品号,https://www.jiaoyimao.com/jg1009207/1780534092062285.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,50014,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779434839206424,满红麒麟、吴骑、法官、吴弓,九游帐号,611,成品号,https://www.jiaoyimao.com/jg1009207/1779434839206424.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,61132,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773464407688388,核弹张太尉北伐张角肚子里有东西,九游帐号,1599,成品号,https://www.jiaoyimao.com/jg1009207/1773464407688388.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,59948,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781521604131455,极品皮肤号 满配富贵1.3w珠,九游帐号,1999,成品号,https://www.jiaoyimao.com/jg1009207/1781521604131455.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,9994,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781607944474268,性价比幻神欧皇号12残卷,九游帐号,888,成品号,https://www.jiaoyimao.com/jg1009207/1781607944474268.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,88819小时前发布,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780313177077997,三幻神带霸业白虎主城皮,九游帐号,22888,成品号,https://www.jiaoyimao.com/jg1009207/1780313177077997.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,88818,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779597063989768,最低价过了这个村就没这个店了,华为帐号,800,成品号,https://www.jiaoyimao.com/jg1009207/1779597063989768.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,80017,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744027753086957,嘟嘟，魏法骑，蜀盾,九游帐号,78,成品号,https://www.jiaoyimao.com/jg1009207/1744027753086957.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754143302605491,原4213服，铺路号,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1754143302605491.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,1463,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715582720461232,原4691服，铺路号,九游帐号,78,成品号,https://www.jiaoyimao.com/jg1009207/1715582720461232.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716706855032759,原4161服，铺路号,九游帐号,98,成品号,https://www.jiaoyimao.com/jg1009207/1716706855032759.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781620208432005,可以看看吗,九游帐号,1000,成品号,https://www.jiaoyimao.com/jg1009207/1781620208432005.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,00015小时前发布,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777640816073091,最低价错过就没有了,九游帐号,7188,成品号,https://www.jiaoyimao.com/jg1009207/1777640816073091.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,18813,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768041117007894,高红关关张三仙,九游帐号,399,成品号,https://www.jiaoyimao.com/jg1009207/1768041117007894.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,3992,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781447946481310,双白虎，卢植马岱孙权4幻,九游帐号,63888,成品号,https://www.jiaoyimao.com/jg1009207/1781447946481310.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,88855,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781622050122914,满红满配温侯弓,九游帐号,380,成品号,https://www.jiaoyimao.com/jg1009207/1781622050122914.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,38015小时前发布,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778123158158078,四幻神内有满红A8同战区小号,华为帐号,16888,成品号,https://www.jiaoyimao.com/jg1009207/1778123158158078.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,88811,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780239100650156,退游低价甩卖   ,九游帐号,1188,成品号,https://www.jiaoyimao.com/jg1009207/1780239100650156.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,18817,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781522631743602,挂猫出橙了,九游帐号,2800,成品号,https://www.jiaoyimao.com/jg1009207/1781522631743602.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,8001,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778849089809743,九就出！看简介，换手机了,华为帐号,11966,成品号,https://www.jiaoyimao.com/jg1009207/1778849089809743.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,96616,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781449410158756,求贤满，满红马超女王盾闭月弓,九游帐号,2550,成品号,https://www.jiaoyimao.com/jg1009207/1781449410158756.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,5504,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777431923032806,便宜卖号卖号，，就是便宜处理,华为帐号,1000,成品号,https://www.jiaoyimao.com/jg1009207/1777431923032806.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,23,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780900470353554,全网最性价比四幻神,魅族帐号,29999,成品号,https://www.jiaoyimao.com/jg1009207/1780900470353554.html?isGray=true,安卓,1844419,1844418,1568703584301340,750,,,,,,,,,99914,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746780574762092,军民知己满红反击渊姬蜀智嘟嘟,九游帐号,136,成品号,https://www.jiaoyimao.com/jg1009207/1746780574762092.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718712808942772,原3222服，退游号,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1718712808942772.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,1461,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732889170064935,皇马枪，吴弓，剑雄骑，三势陆,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1732889170064935.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716096870172132,退游了，喜欢的可以入，诚心买,九游帐号,68,成品号,https://www.jiaoyimao.com/jg1009207/1716096870172132.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752491968376072,性价比推荐可玩队伍多典藏多,九游帐号,888,成品号,https://www.jiaoyimao.com/jg1009207/1752491968376072.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,8885,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778332988597868,挂猫出橙，有月卡,九游帐号,1288,成品号,https://www.jiaoyimao.com/jg1009207/1778332988597868.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,28815,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779623474397705,激战中，帅是一辈子的事,九游帐号,3200,成品号,https://www.jiaoyimao.com/jg1009207/1779623474397705.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,20052,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773976156704183,心血号超多特技装备商业100,九游帐号,1488,成品号,https://www.jiaoyimao.com/jg1009207/1773976156704183.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,48816,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781254132312866,全满红，喜欢来看看，可以议价！,华为帐号,3800,成品号,https://www.jiaoyimao.com/jg1009207/1781254132312866.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,8001,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780716663708715,满典sp关羽满典女王，多满红,九游帐号,4500,成品号,https://www.jiaoyimao.com/jg1009207/1780716663708715.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,50017,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779190000072701,8赛季区满红皇马神威疾驰雍雅,九游帐号,2868,成品号,https://www.jiaoyimao.com/jg1009207/1779190000072701.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,8689,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759967112429011,多个阵容齐全3w金猪,九游帐号,1000,成品号,https://www.jiaoyimao.com/jg1009207/1759967112429011.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,5,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780499663270327,议价就出丨贡献全区前十有赏金,九游帐号,2799,成品号,https://www.jiaoyimao.com/jg1009207/1780499663270327.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,79913,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780540617201539,4幻神战法全，皮肤多，非诚勿扰,九游帐号,4300,成品号,https://www.jiaoyimao.com/jg1009207/1780540617201539.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,30031,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741367710403960,没空玩了，看看吧,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1741367710403960.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723335819796395,退坑了快来买,九游帐号,68,成品号,https://www.jiaoyimao.com/jg1009207/1723335819796395.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720493898513670,还行，不想玩了,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1720493898513670.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717052998719586,不会玩，随便拿,九游帐号,68,成品号,https://www.jiaoyimao.com/jg1009207/1717052998719586.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780209527044824,三幻神，求贤快满,华为帐号,19500,成品号,https://www.jiaoyimao.com/jg1009207/1780209527044824.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,50069,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777467662918480,高红皇马五谋,华为帐号,2560,成品号,https://www.jiaoyimao.com/jg1009207/1777467662918480.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,56027,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778843540011089,满红太尉有长虑有皮肤,九游帐号,666,成品号,https://www.jiaoyimao.com/jg1009207/1778843540011089.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,66628,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771742148670658,满红皇马，网红，超多阵容,九游帐号,2888,成品号,https://www.jiaoyimao.com/jg1009207/1771742148670658.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,8888,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778756916104652,满红满配法官新区段无清朝大跨号,九游帐号,7000,成品号,https://www.jiaoyimao.com/jg1009207/1778756916104652.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,12,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745291574226311,慷慨群弓，网红北伐枪皇马枪富贵,小米帐号,2000,成品号,https://www.jiaoyimao.com/jg1009207/1745291574226311.html?isGray=true,安卓,1844419,1844418,1568703583234194,750,,,,,,,,,15,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780406025014162,看将勿拍哦哦哦哦,犀游帐号,8000,成品号,https://www.jiaoyimao.com/jg1009207/1780406025014162.html?isGray=true,安卓,1844419,1844418,1722830209425421,750,,,,,,,,,2,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779610294242309,皇马富贵蜀弓,华为帐号,2000,成品号,https://www.jiaoyimao.com/jg1009207/1779610294242309.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,2,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779188777436433,微瑕三幻神，求贤马上满,华为帐号,19000,成品号,https://www.jiaoyimao.com/jg1009207/1779188777436433.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,12,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779067773148207,满红太尉，11张残卷，秒了吧,九游帐号,1588,成品号,https://www.jiaoyimao.com/jg1009207/1779067773148207.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,58820,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781512611723374,可玩七队高红满红老，带月卡,九游帐号,1188,成品号,https://www.jiaoyimao.com/jg1009207/1781512611723374.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,1887,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760176472039373,桃园桃园桃园,九游帐号,68,成品号,https://www.jiaoyimao.com/jg1009207/1760176472039373.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,681,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714207066918094,退坑退坑了,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1714207066918094.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732411285226323,跑路，不要了,九游帐号,78,成品号,https://www.jiaoyimao.com/jg1009207/1732411285226323.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
